Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","02/12/2019",-2.8,11.0,2.7,-7.6,51.69,,16.2,32.4,212.08,-5.0,0.0,0.0,0.0,38.0,17.5,1031.9,"weather_type_0, Sky Coverage Increasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/13/2019",-1.4,9.5,2.7,-4.6,61.96,,7.1,12.6,149.52,6.3,0.0,0.0,0.0,30.0,19.9,1037.3,"weather_type_0, Sky Coverage Decreasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/14/2019",-1.6,12.4,3.8,-2.1,68.09,,5.4,10.8,197.42,-2.7,0.0,0.0,0.0,28.5,17.9,1035.1,"weather_type_0, Sky Coverage Decreasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/15/2019",-2.2,11.4,3.6,-1.2,73.72,,10.8,21.6,134.13,-2.7,0.0,0.0,0.0,21.5,11.4,1034.4,"weather_type_0, Mist, Fog",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/16/2019",-2.0,12.7,4.3,-2.2,65.19,,9.4,10.1,223.41,-2.9,0.0,0.0,0.0,28.2,8.1,1031.2,"weather_type_0, Mist, Fog, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/17/2019",-1.5,15.4,5.8,-2.2,59.14,,5.4,7.6,192.53,-0.6,0.0,0.0,0.0,28.5,3.2,1026.9,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/18/2019",-0.8,15.9,6.0,-1.6,62.21,,7.5,15.5,149.18,-2.8,0.0,0.0,0.0,24.2,2.8,1022.2,"weather_type_0, Fog",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/19/2019",-0.4,14.6,6.3,-0.3,66.6,,17.9,36.4,216.91,4.3,0.0,0.0,0.0,10.3,15.2,1022.4,"weather_type_0, Mist, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/20/2019",1.2,13.7,6.7,0.4,65.92,,7.2,10.8,228.52,0.4,0.0,0.0,0.0,11.9,43.2,1026.6,"weather_type_0, Mist, Sky Coverage Decreasing, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/21/2019",0.0,14.0,7.4,1.0,66.14,,7.2,18.0,102.43,3.6,0.0,0.0,0.0,16.1,32.6,1025.5,"weather_type_0, Precipitation In Vicinity, Fog, Sky Coverage Decreasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/22/2019",-1.4,16.9,6.5,-6.6,39.99,,25.1,48.6,104.83,-6.6,0.0,0.0,0.0,34.7,28.6,1031.6,"weather_type_0, Rain Showers",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/23/2019",-4.3,4.9,-0.1,-14.3,36.49,,24.0,50.4,100.92,-4.8,0.0,0.0,0.0,38.4,19.0,1039.9,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/24/2019",-2.0,7.0,3.0,-10.8,37.21,,7.1,14.8,192.86,-0.5,0.0,0.0,0.0,31.6,48.8,1037.7,"weather_type_0, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/25/2019",0.9,12.4,5.4,-3.4,55.01,,8.3,25.2,186.56,6.8,0.0,0.0,0.0,25.2,33.9,1033.2,"weather_type_0, Rain Showers",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/26/2019",2.4,17.5,10.9,-3.2,39.05,,22.3,27.7,208.75,-1.4,0.0,0.0,0.0,26.7,26.4,1026.4,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
