date,hour,route_id,workday,weather,pace,1016-140,1034-216-1,1038-276,1025-116,1947-211,1946-230-1,1935-230,1035-136,1014-150,1001-156,1021-156,0174-1,0855-1,1010-1
2020-10-11,17,5,0,bad,0.05916740241324878,,,,,,,,,,,,1364.0,1823.0,985.0
2020-10-11,18,0,0,bad,0.1297505076878445,,317.0,,,,,,,,,,,,
2020-10-11,18,1,0,bad,0.14000740535036563,,,,,,,,,,,,,,
2020-10-11,18,2,0,bad,0.1417640134021552,,,,,,,8.0,,,,,,,
2020-10-11,18,3,0,bad,0.14178617992177314,,,,,,,,,,,,,,
2020-10-11,18,4,0,bad,0.1382952889752307,,,,,,,,,,590.0,591.0,,,
2020-10-11,18,5,0,bad,0.05936806057200953,,,,,,,,,,,,1311.0,1771.0,973.0
2020-10-11,19,0,0,bad,0.12914611739677015,,287.0,,,,,,,,,,,,
2020-10-11,19,1,0,bad,0.14056280662778856,,,,,,,,,,,,,,
2020-10-11,19,2,0,bad,0.1506384134745993,,,,,,,13.0,,,,,,,
2020-10-11,19,3,0,bad,0.14602346805736635,,,,,,,,,,,,,,
2020-10-11,19,4,0,bad,0.1388619070746317,,,,,,,,,,511.0,554.0,,,
2020-10-11,19,5,0,bad,0.060357974155229144,,,,,,,,,,,,1151.0,1508.0,967.0
2020-10-11,20,0,0,bad,0.12571318054346772,,243.0,,,,,,,,,,,,
2020-10-11,20,1,0,bad,0.13741553272239193,,,,,,,,,,,,,,
2020-10-11,20,2,0,bad,0.1417187358507652,,,,,,,3.0,,,,,,,
2020-10-11,20,3,0,bad,0.1456431986093003,,,,,,,,,,,,,,
2020-10-11,20,4,0,bad,0.13428848955803788,,,,,,,,,,380.0,430.0,,,
2020-10-11,20,5,0,bad,0.057909944618348176,,,,,,,,,,,,830.0,1131.0,668.0
2020-10-11,21,0,0,bad,0.12189343390387776,,145.0,,,,,,,,,,,,
2020-10-11,21,1,0,bad,0.13311117282236418,,,,,,,,,,,,,,
2020-10-11,21,2,0,bad,0.13723625826315314,,,,,,,4.0,,,,,,,
2020-10-11,21,3,0,bad,0.14031942633637548,,,,,,,,,,,,,,
2020-10-11,21,4,0,bad,0.1281771086287842,,,,,,,,,,285.0,296.0,,,
2020-10-11,21,5,0,bad,0.05819086604061321,,,,,,,,,,,,590.0,751.0,462.0
2020-10-11,22,0,0,bad,0.11640557006092254,,90.0,,,,,,,,,,,,
2020-10-11,22,1,0,bad,0.13209293714708878,,,,,,,,,,,,,,
2020-10-11,22,2,0,bad,0.13995291134655438,,,,,,,4.0,,,,,,,
2020-10-11,22,3,0,bad,0.14042807475010866,,,,,,,,,,,,,,
2020-10-11,22,4,0,bad,0.12943176299174355,,,,,,,,,,200.0,150.0,,,
2020-10-11,22,5,0,bad,0.05801696230302058,,,,,,,,,,,,380.0,533.0,294.0
2020-10-11,23,0,0,bad,0.11125616478096896,,45.0,,,,,,,,,,,,
2020-10-11,23,1,0,bad,0.12815884476534298,,,,,,,,,,,,,,
2020-10-11,23,2,0,bad,0.13451960517975187,,,,,,,1.0,,,,,,,
2020-10-11,23,3,0,bad,0.1354845719252499,,,,,,,,,,,,,,
2020-10-11,23,4,0,bad,0.12242998219200257,,,,,,,,,,111.0,86.0,,,
2020-10-11,23,5,0,bad,0.056063889557749415,,,,,,,,,,,,182.0,300.0,148.0
2020-10-12,0,0,1,good,0.11222318924668793,,20.0,,,,,,,,,,,,
2020-10-12,0,1,1,good,0.12371563454595946,,,,,,,,,,,,,,
2020-10-12,0,2,1,good,0.14330345014941592,,,,,,,2.0,,,,,,,
2020-10-12,0,3,1,good,0.13553889613211645,,,,,,,,,,,,,,
2020-10-12,0,4,1,good,0.11757325562570825,,,,,,,,,,48.0,29.0,,,
2020-10-12,0,5,1,good,0.05304063996575434,,,,,,,,,,,,99.0,224.0,84.0
2020-10-12,1,0,1,good,0.10937046707281695,,19.0,,,,,,,,,,,,
2020-10-12,1,1,1,good,0.12209571415347588,,,,,,,,,,,,,,
2020-10-12,1,2,1,good,0.13058045820882005,,,,,,,1.0,,,,,,,
2020-10-12,1,3,1,good,0.1381464580617123,,,,,,,,,,,,,,
2020-10-12,1,4,1,good,0.11797798283956613,,,,,,,,,,35.0,22.0,,,
2020-10-12,1,5,1,good,0.054498755919415685,,,,,,,,,,,,74.0,188.0,80.0
2020-10-12,2,0,1,good,0.10741224252973602,,12.0,,,,,,,,,,,,
2020-10-12,2,1,1,good,0.11783763769323337,,,,,,,,,,,,,,
2020-10-12,2,2,1,good,0.1293579643212895,,,,,,,0.0,,,,,,,
2020-10-12,2,3,1,good,0.13738591916558016,,,,,,,,,,,,,,
2020-10-12,2,4,1,good,0.11907074631698235,,,,,,,,,,14.0,24.0,,,
2020-10-12,2,5,1,good,0.057040425930385,,,,,,,,,,,,95.0,263.0,81.0
2020-10-12,3,0,1,good,0.11621216516777877,,11.0,,,,,,,,,,,,
2020-10-12,3,1,1,good,0.11631028418032029,,,,,,,,,,,,,,
2020-10-12,3,2,1,good,0.12840713574209905,,,,,,,3.0,,,,,,,
2020-10-12,3,3,1,good,0.14167753150803997,,,,,,,,,,,,,,
2020-10-12,3,4,1,good,0.12145863687874371,,,,,,,,,,19.0,31.0,,,
2020-10-12,3,5,1,good,0.056063889557749415,,,,,,,,,,,,91.0,265.0,68.0
2020-10-12,4,0,1,good,0.11485833091577217,,23.0,,,,,,,,,,,,
2020-10-12,4,1,1,good,0.1191335740072202,,,,,,,,,,,,,,
2020-10-12,4,2,1,good,0.1276374173684687,,,,,,,13.0,,,,,,,
2020-10-12,4,3,1,good,0.14156888309430682,,,,,,,,,,,,,,
2020-10-12,4,4,1,good,0.1203254006799417,,,,,,,,,,63.0,88.0,,,
2020-10-12,4,5,1,good,0.055180993659202184,,,,,,,,,,,,226.0,388.0,164.0
2020-10-12,5,0,1,good,0.11125616478096896,,155.0,,,,,,,,,,,,
2020-10-12,5,1,1,good,0.12126261223734147,,,,,,,,,,,,,,
2020-10-12,5,2,1,good,0.13189350719913065,,,,,,,83.0,,,,,,,
2020-10-12,5,3,1,good,0.14461103867883532,,,,,,,,,,,,,,
2020-10-12,5,4,1,good,0.12680103610166749,,,,,,,,,,374.0,432.0,,,
2020-10-12,5,5,1,good,0.05498033550044145,,,,,,,,,,,,1052.0,1458.0,935.0
2020-10-12,6,0,1,good,0.12170002901073396,,366.0,,,,,,,,,,,,
2020-10-12,6,1,1,good,0.13010274923632326,,,,,,,,,,,,,,
2020-10-12,6,2,1,good,0.1488725889703885,,,,,,,166.0,,,,,,,
2020-10-12,6,3,1,good,0.15221642764015644,,,,,,,,,,,,,,
2020-10-12,6,4,1,good,0.14837299660029138,,,,,,,,,,890.0,1295.0,,,
2020-10-12,6,5,1,good,0.05975599967894695,,,,,,,,,,,,3112.0,3467.0,2289.0
2020-10-12,7,0,1,good,0.148293201818006,,550.0,,,,,,,,,,,,
2020-10-12,7,1,1,good,0.14371008053318524,,,,,,,,,,,,,,
2020-10-12,7,2,1,good,0.18645295662410574,,,,,,,328.0,,,,,,,
2020-10-12,7,3,1,good,0.17074098218166014,,,,,,,,,,,,,,
2020-10-12,7,4,1,good,0.23069451189898005,,,,,,,,,,1069.0,1531.0,,,
2020-10-12,7,5,1,good,0.06875886240201193,,,,,,,,,,,,,3782.0,2724.0
2020-10-12,8,0,1,good,0.13332849821100476,,521.0,,,,,,,,,,,,
2020-10-12,8,1,1,good,0.13931315375358697,,,,,,,,,,,,,,
2020-10-12,8,2,1,good,0.17603911980440098,,,,,,,330.0,,,,,,,
2020-10-12,8,3,1,good,0.16856801390699697,,,,,,,,,,,,,,
2020-10-12,8,4,1,good,0.20742269710215314,,,,,,,,,,907.0,1277.0,,,
2020-10-12,8,5,1,good,0.06129437889611258,,,,,,,,,,,,3081.0,2072.0,2077.0
2020-10-12,9,0,1,good,0.1250120878058215,,465.0,,,,,,,,,,,,
2020-10-12,9,1,1,good,0.13792465056002964,,,,,,,,,,,,,,
2020-10-12,9,2,1,good,0.15711310332337228,,,,,,,201.0,,,,,,,
2020-10-12,9,3,1,good,0.16617774880486746,,,,,,,,,,,,,,
2020-10-12,9,4,1,good,0.15306783228104257,,,,,,,,,,785.0,1071.0,,,
2020-10-12,9,5,1,good,0.05867244562163897,,,,,,,,,,,,2252.0,2080.0,1580.0
2020-10-12,10,0,1,good,0.12213519002030752,,523.0,,,,,,,,,,,,
2020-10-12,10,1,1,good,0.13885031935573452,,,,,,,,,,,,,,
2020-10-12,10,2,1,good,0.1612786380512542,,,,,,,141.0,,,,,,,
2020-10-12,10,3,1,good,0.17704259017818338,,,,,,,,,,,,,,
2020-10-12,10,4,1,good,0.1452161243322001,,,,,,,,,,721.0,1003.0,,,
2020-10-12,10,5,1,good,0.05992990341653959,,,,,,,,,,,,2038.0,2094.0,1535.0
2020-10-12,11,0,1,good,0.12513296586403636,,586.0,,,,,,,,,,,,
2020-10-12,11,1,1,good,0.14519115060631307,,,,,,,,,,,,,,
2020-10-12,11,2,1,good,0.16019197681789368,,,,,,,144.0,,,,,,,
2020-10-12,11,3,1,good,0.18328987396784005,,,,,,,,,,,,,,
2020-10-12,11,4,1,good,0.14881819653553505,,,,,,,,,,747.0,1072.0,,,
2020-10-12,11,5,1,good,0.060237579259972716,,,,,,,,,,,,2196.0,2233.0,1611.0
2020-10-12,12,0,1,good,0.1238758340586017,,638.0,,,,,,,,,,,,
2020-10-12,12,1,1,good,0.14176617606220496,,,,,,,,,,,,,,
2020-10-12,12,2,1,good,0.1541247849316309,,,,,,,187.0,,,,,,,
2020-10-12,12,3,1,good,0.18301825293350715,,,,,,,,,,,,,,
2020-10-12,12,4,1,good,0.16318601262748908,,,,,,,,,,813.0,1013.0,,,
2020-10-12,12,5,1,good,0.060090429943548164,,,,,,,,,,,,2231.0,2233.0,1695.0
2020-10-12,13,0,1,good,0.12607581471811238,,652.0,,,,,,,,,,,,
2020-10-12,13,1,1,good,0.1407016569471443,,,,,,,,,,,,,,
2020-10-12,13,2,1,good,0.16032780947206374,,,,,,,222.0,,,,,,,
2020-10-12,13,3,1,good,0.1852998696219035,,,,,,,,,,,,,,
2020-10-12,13,4,1,good,0.15622470454913387,,,,,,,,,,871.0,1005.0,,,
2020-10-12,13,5,1,good,0.06051850068223774,,,,,,,,,,,,2190.0,2492.0,1582.0
2020-10-12,14,0,1,good,0.13289333720143123,,801.0,,,,,,,,,,,,
2020-10-12,14,1,1,good,0.14093307414607054,,,,,,,,,,,,,,
2020-10-12,14,2,1,good,0.16906637689033777,,,,,,,351.0,,,,,,,
2020-10-12,14,3,1,good,0.19681660147761845,,,,,,,,,,,,,,
2020-10-12,14,4,1,good,0.15675084992714908,,,,,,,,,,777.0,1052.0,,,
2020-10-12,14,5,1,good,0.061040211895015656,,,,,,,,,,,,2679.0,2635.0,1826.0
2020-10-12,15,0,1,good,0.16391064693936755,,818.0,,,,,,,,,,,,
2020-10-12,15,1,1,good,0.14056280662778858,,,,,,,,,,,,,,
2020-10-12,15,2,1,good,0.19356153219233904,,,,,,,306.0,,,,,,,
2020-10-12,15,3,1,good,0.24641460234680576,,,,,,,,,,,,,,
2020-10-12,15,4,1,good,0.1675165938157682,,,,,,,,,,881.0,967.0,,,
2020-10-12,15,5,1,good,0.07614308264440699,,,,,,,,,,,,2453.0,3000.0,1910.0
2020-10-12,16,0,1,good,0.15953486123198915,,761.0,,,,,,,,,,,,
2020-10-12,16,1,1,good,0.14301582893640655,,,,,,,,,,,,,,
2020-10-12,16,2,1,good,0.18210631169066374,,,,,,,270.0,,,,,,,
2020-10-12,16,3,1,good,0.22990004345936552,,,,,,,,,,,,,,
2020-10-12,16,4,1,good,0.17484215638659542,,,,,,,,,,823.0,945.0,,,
2020-10-12,16,5,1,good,0.06624394681221073,,,,,,,,,,,,2529.0,2975.0,2045.0
2020-10-12,17,0,1,good,0.13388453727879315,,777.0,,,,,,,,,,,,
2020-10-12,17,1,1,good,0.14880125890956217,,,,,,,,,,,,,,
2020-10-12,17,2,1,good,0.1654441727791361,,,,,,,225.0,,,,,,,
2020-10-12,17,3,1,good,0.1925793133420252,,,,,,,,,,,,,,
2020-10-12,17,4,1,good,0.16180994010037233,,,,,,,,,,949.0,958.0,,,
2020-10-12,17,5,1,good,0.060357974155229144,,,,,,,,,,,,2448.0,2582.0,1955.0
2020-10-12,18,0,1,good,0.1242384682332463,,722.0,,,,,,,,,,,,
2020-10-12,18,1,1,good,0.13454595945570677,,,,,,,,,,,,,,
2020-10-12,18,2,1,good,0.15865254007063298,,,,,,,145.0,,,,,,,
2020-10-12,18,3,1,good,0.1807909604519774,,,,,,,,,,,,,,
2020-10-12,18,4,1,good,0.15189412336085478,,,,,,,,,,772.0,828.0,,,
2020-10-12,18,5,1,good,0.058445033041710136,,,,,,,,,,,,2118.0,2108.0,1601.0
2020-10-12,19,0,1,good,0.12133739483608935,,609.0,,,,,,,,,,,,
2020-10-12,19,1,1,good,0.13588817920947885,,,,,,,,,,,,,,
2020-10-12,19,2,1,good,0.14846509100787827,,,,,,,113.0,,,,,,,
2020-10-12,19,3,1,good,0.15732290308561495,,,,,,,,,,,,,,
2020-10-12,19,4,1,good,0.1385381253035454,,,,,,,,,,703.0,688.0,,,
2020-10-12,19,5,1,good,0.05782968135484388,,,,,,,,,,,,1597.0,1614.0,1230.0
2020-10-12,20,0,1,good,0.1181462140992167,,426.0,,,,,,,,,,,,
2020-10-12,20,1,1,good,0.13098213459224287,,,,,,,,,,,,,,
2020-10-12,20,2,1,good,0.1492348093815086,,,,,,,59.0,,,,,,,
2020-10-12,20,3,1,good,0.147490221642764,,,,,,,,,,,,,,
2020-10-12,20,4,1,good,0.13469321677189572,,,,,,,,,,511.0,473.0,,,
2020-10-12,20,5,1,good,0.05601038071541322,,,,,,,,,,,,1080.0,1030.0,765.0
2020-10-12,21,0,1,good,0.11775940431292913,,263.0,,,,,,,,,,,,
2020-10-12,21,1,1,good,0.13056558363417567,,,,,,,,,,,,,,
2020-10-12,21,2,1,good,0.13986235624377433,,,,,,,47.0,,,,,,,
2020-10-12,21,3,1,good,0.14276401564537158,,,,,,,,,,,,,,
2020-10-12,21,4,1,good,0.12651772705196698,,,,,,,,,,325.0,291.0,,,
2020-10-12,21,5,1,good,0.058297883725285604,,,,,,,,,,,,729.0,724.0,507.0
2020-10-12,22,0,1,good,0.11497920897398704,,209.0,,,,,,,,,,,,
2020-10-12,22,1,1,good,0.12491900398037585,,,,,,,,,,,,,,
2020-10-12,22,2,1,good,0.13483654803948203,,,,,,,26.0,,,,,,,
2020-10-12,22,3,1,good,0.13890699695784445,,,,,,,,,,,,,,
2020-10-12,22,4,1,good,0.12396794560466246,,,,,,,,,,234.0,188.0,,,
2020-10-12,22,5,1,good,0.05776279530192364,,,,,,,,,,,,522.0,408.0,286.0
2020-10-12,23,0,1,good,0.11384295522676724,,77.0,,,,,,,,,,,,
2020-10-12,23,1,1,good,0.12436360270295288,,,,,,,,,,,,,,
2020-10-12,23,2,1,good,0.1292674092185095,,,,,,,15.0,,,,,,,
2020-10-12,23,3,1,good,0.1351586266840504,,,,,,,,,,,,,,
2020-10-12,23,4,1,good,0.1226728185203173,,,,,,,,,,114.0,99.0,,,
2020-10-12,23,5,1,good,0.05670599566578377,,,,,,,,,,,,218.0,234.0,145.0
2020-10-13,0,0,1,bad,0.10934629146117397,,37.0,,,,,,,,,,,,
2020-10-13,0,1,1,bad,0.12714060909006755,,,,,,,,,,,,,,
2020-10-13,0,2,1,bad,0.12709408675178843,,,,,,,9.0,,,,,,,
2020-10-13,0,3,1,bad,0.136245110821382,,,,,,,,,,,,,,
2020-10-13,0,4,1,bad,0.1177351465112514,,,,,,,,,,45.0,49.0,,,
2020-10-13,0,5,1,bad,0.0550204671321936,,,,,,,,,,,,100.0,127.0,68.0
2020-10-13,1,0,1,bad,0.10712213519002034,,18.0,,,,,,,,,,,,
2020-10-13,1,1,1,bad,0.12237341479218737,,,,,,,,,,,,,,
2020-10-13,1,2,1,bad,0.13741736846871322,,,,,,,5.0,,,,,,,
2020-10-13,1,3,1,bad,0.1365710560625815,,,,,,,,,,,,,,
2020-10-13,1,4,1,bad,0.118382710053424,,,,,,,,,,31.0,31.0,,,
2020-10-13,1,5,1,bad,0.054338229392407095,,,,,,,,,,,,81.0,97.0,65.0
2020-10-13,2,0,1,bad,0.10424523740450635,,8.0,,,,,,,,,,,,
2020-10-13,2,1,1,bad,0.11691196889752847,,,,,,,,,,,,,,
2020-10-13,2,2,1,bad,0.12541881735035768,,,,,,,3.0,,,,,,,
2020-10-13,2,3,1,bad,0.14200347674923944,,,,,,,,,,,,,,
2020-10-13,2,4,1,bad,0.11538772867087584,,,,,,,,,,15.0,19.0,,,
2020-10-13,2,5,1,bad,0.055221125290954326,,,,,,,,,,,,49.0,55.0,26.0
2020-10-13,3,0,1,bad,0.10842761821874093,,9.0,,,,,,,,,,,,
2020-10-13,3,1,1,bad,0.11691196889752846,,,,,,,,,,,,,,
2020-10-13,3,2,1,bad,0.13252739291859095,,,,,,,12.0,,,,,,,
2020-10-13,3,3,1,bad,0.14069969578444155,,,,,,,,,,,,,,
2020-10-13,3,4,1,bad,0.12032540067994173,,,,,,,,,,24.0,25.0,,,
2020-10-13,3,5,1,bad,0.055997003504829175,,,,,,,,,,,,76.0,117.0,65.0
2020-10-13,4,0,1,bad,0.11338361860555073,,24.0,,,,,,,,,,,,
2020-10-13,4,1,1,bad,0.12070721095991853,,,,,,,,,,,,,,
2020-10-13,4,2,1,bad,0.13121434392828038,,,,,,,25.0,,,,,,,
2020-10-13,4,3,1,bad,0.14368752716210345,,,,,,,,,,,,,,
2020-10-13,4,4,1,bad,0.12162052776428688,,,,,,,,,,71.0,76.0,,,
2020-10-13,4,5,1,bad,0.05547529229205126,,,,,,,,,,,,210.0,286.0,162.0
2020-10-13,5,0,1,bad,0.11548689681848952,,146.0,,,,,,,,,,,,
2020-10-13,5,1,1,bad,0.12894566324169213,,,,,,,,,,,,,,
2020-10-13,5,2,1,bad,0.1291315765643394,,,,,,,86.0,,,,,,,
2020-10-13,5,3,1,bad,0.14146023468057364,,,,,,,,,,,,,,
2020-10-13,5,4,1,bad,0.12667961793751012,,,,,,,,,,379.0,402.0,,,
2020-10-13,5,5,1,bad,0.05659897798111138,,,,,,,,,,,,1070.0,1417.0,931.0
2020-10-13,6,0,1,bad,0.12619669277632725,,370.0,,,,,,,,,,,,
2020-10-13,6,1,1,bad,0.1340831250578543,,,,,,,,,,,,,,
2020-10-13,6,2,1,bad,0.15263062573576022,,,,,,,180.0,,,,,,,
2020-10-13,6,3,1,bad,0.14917427205562797,,,,,,,,,,,,,,
2020-10-13,6,4,1,bad,0.14270681560628135,,,,,,,,,,907.0,1295.0,,,
2020-10-13,6,5,1,bad,0.06324745164138373,,,,,,,,,,,,2870.0,3349.0,2222.0
2020-10-13,7,0,1,bad,0.1479063920317184,,559.0,,,,,,,,,,,,
2020-10-13,7,1,1,bad,0.15079144682032772,,,,,,,,,,,,,,
2020-10-13,7,2,1,bad,0.18319297292402426,,,,,,,395.0,,,,,,,
2020-10-13,7,3,1,bad,0.16851368970013036,,,,,,,,,,,,,,
2020-10-13,7,4,1,bad,0.22956127570017806,,,,,,,,,,1031.0,1519.0,,,
2020-10-13,7,5,1,bad,0.09345319314016641,,,,,,,,,,,,3427.0,3573.0,2244.0
2020-10-13,8,0,1,bad,0.13233729813364278,,516.0,,,,,,,,,,,,
2020-10-13,8,1,1,bad,0.1393594371933722,,,,,,,,,,,,,,
2020-10-13,8,2,1,bad,0.1815629810739835,,,,,,,353.0,,,,,,,
2020-10-13,8,3,1,bad,0.1743263798348544,,,,,,,,,,,,,,
2020-10-13,8,4,1,bad,0.20029949813825487,,,,,,,,,,928.0,1339.0,,,
2020-10-13,8,5,1,bad,0.0941086764587848,,,,,,,,,,,,2690.0,2627.0,2116.0
2020-10-13,9,0,1,bad,0.12184508268059184,,447.0,,,,,,,,,,,,
2020-10-13,9,1,1,bad,0.13237063778580024,,,,,,,,,,,,,,
2020-10-13,9,2,1,bad,0.15951281354704339,,,,,,,178.0,,,,,,,
2020-10-13,9,3,1,bad,0.16742720556279878,,,,,,,,,,,,,,
2020-10-13,9,4,1,bad,0.16217419459284443,,,,,,,,,,802.0,1063.0,,,
2020-10-13,9,5,1,bad,0.06164218637129786,,,,,,,,,,,,2194.0,2111.0,1666.0
2020-10-13,10,0,1,bad,0.12339232182574217,,522.0,,,,,,,,,,,,
2020-10-13,10,1,1,bad,0.1356104785707674,,,,,,,,,,,,,,
2020-10-13,10,2,1,bad,0.15833559721090282,,,,,,,151.0,,,,,,,
2020-10-13,10,3,1,bad,0.17563016079965235,,,,,,,,,,,,,,
2020-10-13,10,4,1,bad,0.15395823215152987,,,,,,,,,,730.0,976.0,,,
2020-10-13,10,5,1,bad,0.05914064799208069,,,,,,,,,,,,2090.0,2045.0,1571.0
2020-10-13,11,0,1,bad,0.12580988299003965,,585.0,,,,,,,,,,,,
2020-10-13,11,1,1,bad,0.14533000092566878,,,,,,,,,,,,,,
2020-10-13,11,2,1,bad,0.16050891967762385,,,,,,,184.0,,,,,,,
2020-10-13,11,3,1,bad,0.18204041720990874,,,,,,,,,,,,,,
2020-10-13,11,4,1,bad,0.15687226809130647,,,,,,,,,,756.0,1051.0,,,
2020-10-13,11,5,1,bad,0.05924766567675308,,,,,,,,,,,,2168.0,2274.0,1744.0
2020-10-13,12,0,1,bad,0.1256406537085388,,584.0,,,,,,,,,,,,
2020-10-13,12,1,1,bad,0.14199759326113115,,,,,,,,,,,,,,
2020-10-13,12,2,1,bad,0.16272751969573485,,,,,,,211.0,,,,,,,
2020-10-13,12,3,1,bad,0.18182312038244242,,,,,,,,,,,,,,
2020-10-13,12,4,1,bad,0.1564675408774486,,,,,,,,,,797.0,1038.0,,,
2020-10-13,12,5,1,bad,0.061000080263263506,,,,,,,,,,,,2353.0,2384.0,1780.0
2020-10-13,13,0,1,bad,0.12622086838797023,,664.0,,,,,,,,,,,,
2020-10-13,13,1,1,bad,0.1403776728686476,,,,,,,,,,,,,,
2020-10-13,13,2,1,bad,0.15865254007063298,,,,,,,238.0,,,,,,,
2020-10-13,13,3,1,bad,0.1756844850065189,,,,,,,,,,,,,,
2020-10-13,13,4,1,bad,0.15468674113647404,,,,,,,,,,781.0,1037.0,,,
2020-10-13,13,5,1,bad,0.06069240441983037,,,,,,,,,,,,2595.0,2676.0,1972.0
2020-10-13,14,0,1,bad,0.13238564935692873,,772.0,,,,,,,,,,,,
2020-10-13,14,1,1,bad,0.13982227159122465,,,,,,,,,,,,,,
2020-10-13,14,2,1,bad,0.16517250747079595,,,,,,,365.0,,,,,,,
2020-10-13,14,3,1,bad,0.1902433724467623,,,,,,,,,,,,,,
2020-10-13,14,4,1,bad,0.15917921321029627,,,,,,,,,,828.0,982.0,,,
2020-10-13,14,5,1,bad,0.06268560879685368,,,,,,,,,,,,2764.0,2802.0,2003.0
2020-10-13,15,0,1,bad,0.16980949618025334,,818.0,,,,,,,,,,,,
2020-10-13,15,1,1,bad,0.14537628436545405,,,,,,,,,,,,,,
2020-10-13,15,2,1,bad,0.20008149959250202,,,,,,,342.0,,,,,,,
2020-10-13,15,3,1,bad,0.2524445893089961,,,,,,,,,,,,,,
2020-10-13,15,4,1,bad,0.1685688845717986,,,,,,,,,,847.0,949.0,,,
2020-10-13,15,5,1,bad,0.0853466035262327,,,,,,,,,,,,2564.0,3187.0,1988.0
2020-10-13,16,0,1,bad,0.15537665602939757,,796.0,,,,,,,,,,,,
2020-10-13,16,1,1,bad,0.14148847542349346,,,,,,,,,,,,,,
2020-10-13,16,2,1,bad,0.2056959159648646,,,,,,,287.0,,,,,,,
2020-10-13,16,3,1,bad,0.25244458930899605,,,,,,,,,,,,,,
2020-10-13,16,4,1,bad,0.17516593815768175,,,,,,,,,,916.0,965.0,,,
2020-10-13,16,5,1,bad,0.06968188993231131,,,,,,,,,,,,2543.0,3086.0,2111.0
2020-10-13,17,0,1,bad,0.13168455661928247,,778.0,,,,,,,,,,,,
2020-10-13,17,1,1,bad,0.14199759326113115,,,,,,,,,,,,,,
2020-10-13,17,2,1,bad,0.1660327809472064,,,,,,,236.0,,,,,,,
2020-10-13,17,3,1,bad,0.20458496305953933,,,,,,,,,,,,,,
2020-10-13,17,4,1,bad,0.16217419459284443,,,,,,,,,,904.0,929.0,,,
2020-10-13,17,5,1,bad,0.06021082483880461,,,,,,,,,,,,2373.0,2512.0,1891.0
2020-10-13,18,0,1,bad,0.12735712213519,,716.0,,,,,,,,,,,,
2020-10-13,18,1,1,bad,0.1400536887901509,,,,,,,,,,,,,,
2020-10-13,18,2,1,bad,0.16059947478040387,,,,,,,177.0,,,,,,,
2020-10-13,18,3,1,bad,0.16932855280312908,,,,,,,,,,,,,,
2020-10-13,18,4,1,bad,0.1511656143759106,,,,,,,,,,810.0,822.0,,,
2020-10-13,18,5,1,bad,0.058458410252294195,,,,,,,,,,,,2166.0,2053.0,1562.0
2020-10-13,19,0,1,bad,0.12348902427231408,,558.0,,,,,,,,,,,,
2020-10-13,19,1,1,bad,0.13204665370730354,,,,,,,,,,,,,,
2020-10-13,19,2,1,bad,0.15548311147333152,,,,,,,124.0,,,,,,,
2020-10-13,19,3,1,bad,0.1548239895697523,,,,,,,,,,,,,,
2020-10-13,19,4,1,bad,0.14651125141654525,,,,,,,,,,765.0,728.0,,,
2020-10-13,19,5,1,bad,0.05860555956871873,,,,,,,,,,,,1664.0,1641.0,1273.0
2020-10-13,20,0,1,bad,0.11826709215743159,,408.0,,,,,,,,,,,,
2020-10-13,20,1,1,bad,0.12732574284920856,,,,,,,,,,,,,,
2020-10-13,20,2,1,bad,0.145657882821697,,,,,,,73.0,,,,,,,
2020-10-13,20,3,1,bad,0.14596914385049978,,,,,,,,,,,,,,
2020-10-13,20,4,1,bad,0.1359073984134693,,,,,,,,,,493.0,451.0,,,
2020-10-13,20,5,1,bad,0.05742836503732243,,,,,,,,,,,,1146.0,1122.0,857.0
2020-10-13,21,0,1,bad,0.12153079972923314,,242.0,,,,,,,,,,,,
2020-10-13,21,1,1,bad,0.1317226696288068,,,,,,,,,,,,,,
2020-10-13,21,2,1,bad,0.1397718011409943,,,,,,,73.0,,,,,,,
2020-10-13,21,3,1,bad,0.14064537157757498,,,,,,,,,,,,,,
2020-10-13,21,4,1,bad,0.12639630888780962,,,,,,,,,,352.0,274.0,,,
2020-10-13,21,5,1,bad,0.05725446129972978,,,,,,,,,,,,767.0,713.0,532.0
2020-10-13,22,0,1,bad,0.11833961899236052,,207.0,,,,,,,,,,,,
2020-10-13,22,1,1,bad,0.12862167916319542,,,,,,,,,,,,,,
2020-10-13,22,2,1,bad,0.13483654803948203,,,,,,,36.0,,,,,,,
2020-10-13,22,3,1,bad,0.13510430247718383,,,,,,,,,,,,,,
2020-10-13,22,4,1,bad,0.12299660029140358,,,,,,,,,,222.0,206.0,,,
2020-10-13,22,5,1,bad,0.057495251090242665,,,,,,,,,,,,508.0,432.0,298.0
2020-10-13,23,0,1,bad,0.1137704283918383,,90.0,,,,,,,,,,,,
2020-10-13,23,1,1,bad,0.1256132555771545,,,,,,,,,,,,,,
2020-10-13,23,2,1,bad,0.13465543783392195,,,,,,,18.0,,,,,,,
2020-10-13,23,3,1,bad,0.13407214254671881,,,,,,,,,,,,,,
2020-10-13,23,4,1,bad,0.11979925530192649,,,,,,,,,,119.0,92.0,,,
2020-10-13,23,5,1,bad,0.055274634133290534,,,,,,,,,,,,254.0,231.0,165.0
2020-10-14,0,0,1,good,0.11036166715017891,,29.0,,,,,,,,,,,,
2020-10-14,0,1,1,good,0.12815884476534298,,,,,,,,,,,,,,
2020-10-14,0,2,1,good,0.13030879290047995,,,,,,,5.0,,,,,,,
