X,Y,route_id
0.0,0.11459239918769945,0
0.0,0.12857539572341017,1
0.0,0.128226025536539,2
0.0,0.1346153846153846,3
0.0,0.12797474502185527,4
0.0,0.0528934906493298,5
0.16666666666666666,0.11212648680011604,0
0.16666666666666666,0.1274645931685643,1
0.16666666666666666,0.13121434392828035,2
0.16666666666666666,0.13233376792698825,3
0.16666666666666666,0.12408936376881981,4
0.16666666666666666,0.05385664981138133,5
0.3333333333333333,0.11372207716855236,0
0.3333333333333333,0.130241599555679,1
0.3333333333333333,0.12876935615321924,2
0.3333333333333333,0.13396349413298567,3
0.3333333333333333,0.11607576493443418,4
0.3333333333333333,0.05385664981138133,5
0.5,0.11299680881926312,0
0.5,0.13051930019439045,1
0.5,0.12686769899483835,2
0.5,0.13363754889178617,3
0.5,0.11364740165128702,4
0.5,0.0530540171763384,5
0.6666666666666666,0.1122715404699739,0
0.6666666666666666,0.1266314912524299,1
0.6666666666666666,0.12550937245313773,2
0.6666666666666666,0.13233376792698825,3
0.6666666666666666,0.1148615832928606,4
0.6666666666666666,0.05217112127779116,5
0.8333333333333334,0.1111111111111111,0
0.8333333333333334,0.125520688697584,1
0.8333333333333334,0.12686769899483835,2
0.8333333333333334,0.1333116036505867,3
0.8333333333333334,0.11219038368139873,4
0.8333333333333334,0.053214543703346974,5
1.0,0.10922541340295909,0
1.0,0.1274645931685643,1
1.0,0.13039934800325997,2
1.0,0.13494132985658408,3
1.0,0.11291889266634289,4
1.0,0.05465928244642427,5
1.1666666666666667,0.10951552074267479,0
1.1666666666666667,0.1274645931685643,1
1.1666666666666667,0.128226025536539,2
1.1666666666666667,0.13298565840938723,3
1.1666666666666667,0.12093249150072852,4
1.1666666666666667,0.05514086202745004,5
1.3333333333333333,0.11096605744125326,0
1.3333333333333333,0.1291307970008331,1
1.3333333333333333,0.13610431947840262,2
1.3333333333333333,0.1313559322033898,3
1.3333333333333333,0.1192326372025255,4
1.3333333333333333,0.054338229392407095,5
1.5,0.10777487670438063,0
1.5,0.1274645931685643,1
1.5,0.14968758489540884,2
1.5,0.13200782268578878,3
1.5,0.11728994657600778,4
1.5,0.05401717633838991,5
1.6666666666666665,0.10864519872352771,0
1.6666666666666665,0.12718689252985282,1
1.6666666666666665,0.13012768269491987,2
1.6666666666666665,0.1346153846153846,3
1.6666666666666665,0.11607576493443418,4
1.6666666666666665,0.05530138855445863,5
1.8333333333333335,0.10400348128807659,0
1.8333333333333335,0.12024437656206609,1
1.8333333333333335,0.1371909807117631,2
1.8333333333333335,0.13233376792698825,3
1.8333333333333335,0.1148615832928606,4
1.8333333333333335,0.053535596757364155,5
2.0,0.10530896431679722,0
2.0,0.11941127464593168,1
2.0,0.14072262972018473,2
2.0,0.13494132985658408,3
2.0,0.1163186012627489,4
2.0,0.053375070230355565,5
2.1666666666666665,0.10545401798665507,0
2.1666666666666665,0.12107747847820051,1
2.1666666666666665,0.13746264602010325,2
2.1666666666666665,0.13428943937418514,3
2.1666666666666665,0.1192326372025255,4
2.1666666666666665,0.05481980897343286,5
2.3333333333333335,0.10646939367566,0
2.3333333333333335,0.12135517911691197,1
2.3333333333333335,0.1513175767454496,2
2.3333333333333335,0.13526727509778358,3
2.3333333333333335,0.11996114618746964,4
2.3333333333333335,0.05481980897343286,5
2.5,0.10937046707281693,0
2.5,0.12329908358789225,1
2.5,0.1575658788372725,2
2.5,0.1346153846153846,3
2.5,0.1223895094706168,4
2.5,0.05473954570992856,5
2.6666666666666665,0.10995068175224834,0
2.6666666666666665,0.12052207720077755,1
2.6666666666666665,0.1619125237707145,2
2.6666666666666665,0.13689700130378096,3
2.6666666666666665,0.11971830985915492,4
2.6666666666666665,0.054498755919415685,5
2.8333333333333335,0.10864519872352771,0
2.8333333333333335,0.1174673701749514,1
2.8333333333333335,0.15457756044553111,2
2.8333333333333335,0.1375488917861799,3
2.8333333333333335,0.12093249150072852,4
2.8333333333333335,0.055461915081467215,5
3.0,0.10966057441253264,0
3.0,0.11857817272979727,1
3.0,0.1480575930453681,2
3.0,0.13722294654498043,3
3.0,0.11850412821758134,4
3.0,0.05530138855445863,5
3.1666666666666665,0.10922541340295909,0
3.1666666666666665,0.12163287975562344,1
3.1666666666666665,0.14316761749524587,2
3.1666666666666665,0.14341590612777053,3
3.1666666666666665,0.11850412821758134,4
3.1666666666666665,0.055461915081467215,5
3.3333333333333335,0.10748476936466493,0
3.3333333333333335,0.12163287975562344,1
3.3333333333333335,0.1328443357783211,2
3.3333333333333335,0.14276401564537158,3
3.3333333333333335,0.11898980087421077,4
3.3333333333333335,0.054177702865398504,5
3.5,0.10791993037423847,0
3.5,0.12135517911691197,1
3.5,0.12279271936973647,2
3.5,0.14276401564537158,3
3.5,0.12190383681398737,4
3.5,0.05361586002086845,5
3.6666666666666665,0.10850014505366985,0
3.6666666666666665,0.11996667592335461,1
3.6666666666666665,0.12089106221135561,2
3.6666666666666665,0.13559322033898305,3
3.6666666666666665,0.1223895094706168,4
3.6666666666666665,0.05361586002086845,5
3.8333333333333335,0.10937046707281693,0
3.8333333333333335,0.1219105803943349,1
3.8333333333333335,0.12387938060309699,2
3.8333333333333335,0.1375488917861799,3
3.8333333333333335,0.12311801845556096,4
3.8333333333333335,0.0542579661289028,5
4.0,0.10937046707281693,0
4.0,0.11968897528464315,1
4.0,0.12442271121977723,2
4.0,0.1378748370273794,3
4.0,0.12627489072365225,4
4.0,0.05506059876394574,5
4.166666666666667,0.11314186248912096,0
4.166666666666667,0.12246598167175785,1
4.166666666666667,0.12360771529475686,2
4.166666666666667,0.14048239895697523,3
4.166666666666667,0.12433220009713453,4
4.166666666666667,0.05385664981138133,5
4.333333333333333,0.11328691615897883,0
4.333333333333333,0.12413218550402666,1
4.333333333333333,0.1306710133116001,2
4.333333333333333,0.1398305084745763,3
4.333333333333333,0.129917435648373,4
4.333333333333333,0.0557027048719801,5
4.5,0.11212648680011604,0
4.5,0.1266314912524299,1
4.5,0.1263243683781581,2
4.5,0.13917861799217732,3
4.5,0.12408936376881981,4
4.5,0.05610402118950157,5
4.666666666666667,0.11575282854656224,0
4.666666666666667,0.12690919189114136,1
4.666666666666667,0.12360771529475686,2
4.666666666666667,0.1470013037809648,3
4.666666666666667,0.1296745993200583,4
4.666666666666667,0.05465928244642427,5
4.833333333333333,0.11894400928343486,0
4.833333333333333,0.12440988614273812,1
4.833333333333333,0.12143439282803585,2
4.833333333333333,0.14374185136897003,3
4.833333333333333,0.12506070908207867,4
4.833333333333333,0.05498033550044144,5
5.0,0.11966927763272411,0
5.0,0.1246875867814496,1
5.0,0.12306438467807661,2
5.0,0.1421121251629726,3
5.0,0.12918892666342885,4
5.0,0.05514086202745004,5
5.166666666666667,0.1172033652451407,0
5.166666666666667,0.125520688697584,1
5.166666666666667,0.1295843520782396,2
5.166666666666667,0.14374185136897003,3
5.166666666666667,0.12603205439533754,4
5.166666666666667,0.05522112529095433,5
5.333333333333333,0.11502756019727299,0
5.333333333333333,0.12607608997500694,1
5.333333333333333,0.1350176582450421,2
5.333333333333333,0.14341590612777053,3
5.333333333333333,0.12894609033511414,4
5.333333333333333,0.05538165181796292,5
5.5,0.11473745285755729,0
5.5,0.12579838933629547,1
5.5,0.1350176582450421,2
5.5,0.14341590612777053,3
5.5,0.12943176299174355,4
5.5,0.05530138855445863,5
5.666666666666667,0.11459239918769945,0
5.666666666666667,0.12440988614273812,1
5.666666666666667,0.14289595218690573,2
5.666666666666667,0.14471968709256844,3
5.666666666666667,0.13865954346770276,4
5.666666666666667,0.05650533750702303,5
5.833333333333333,0.12053959965187118,0
5.833333333333333,0.12718689252985282,1
5.833333333333333,0.14343928280358598,2
5.833333333333333,0.14602346805736638,3
5.833333333333333,0.1328314715881496,4
5.833333333333333,0.05754875993257886,5
6.0,0.12010443864229767,0
6.0,0.1266314912524299,1
6.0,0.14289595218690573,2
6.0,0.14634941329856582,3
6.0,0.13258863525983489,4
6.0,0.057147443615057386,5
6.166666666666667,0.11763852625471426,0
6.166666666666667,0.1274645931685643,1
6.166666666666667,0.14479760934528663,2
6.166666666666667,0.1453715775749674,3
6.166666666666667,0.13404565322972317,4
6.166666666666667,0.05770928645958745,5
6.333333333333333,0.12199013635044965,0
6.333333333333333,0.12801999444598722,1
6.333333333333333,0.15186090736212987,2
6.333333333333333,0.1502607561929596,3
6.333333333333333,0.14060223409422049,4
6.333333333333333,0.05931455172967332,5
6.5,0.12677690745575862,0
6.5,0.1319078033879478,1
6.5,0.15620755229557184,2
6.5,0.15384615384615385,3
6.5,0.1483729966002914,4
6.5,0.06220402921582792,5
6.666666666666667,0.13809109370467074,0
6.666666666666667,0.15051374618161623,1
6.666666666666667,0.1610975278456941,2
6.666666666666667,0.15352020860495436,3
6.666666666666667,0.16002914035939778,4
6.666666666666667,0.06645798218155549,5
6.833333333333333,0.14432840150855816,0
6.833333333333333,0.1560677589558456,1
6.833333333333333,0.1719641401792991,2
6.833333333333333,0.16232073011734027,3
6.833333333333333,0.18309859154929578,4
6.833333333333333,0.07633036359258367,5
7.0,0.1552074267478967,0
7.0,0.15106914745903915,1
7.0,0.18989405052974737,2
7.0,0.15971316818774448,3
7.0,0.218795531811559,4
7.0,0.07665141664660084,5
7.166666666666667,0.15056570931244562,0
7.166666666666667,0.1516245487364621,1
7.166666666666667,0.18310241782124423,2
7.166666666666667,0.16786179921773142,3
7.166666666666667,0.22705196697425936,4
7.166666666666667,0.0772935227546352,5
7.333333333333333,0.16057441253263707,0
7.333333333333333,0.15301305193001943,1
7.333333333333333,0.19016571583808747,2
7.333333333333333,0.16590612777053454,3
7.333333333333333,0.2277804759592035,4
7.333333333333333,0.07111325146480456,5
7.5,0.1618798955613577,0
7.5,0.14940294362677034,1
7.5,0.1915240423797881,2
7.5,0.1694915254237288,3
7.5,0.24137931034482757,4
7.5,0.07496588811301068,5
7.666666666666667,0.1649260226283725,0
7.666666666666667,0.15940016662038323,1
7.666666666666667,0.20483564248845423,2
