Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","01/24/2020",-0.9,7.4,2.7,-2.1,71.29,,11.8,20.2,130.7,-0.9,0.0,0.0,,14.8,32.3,1026.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","01/25/2020",3.7,7.6,4.8,2.9,87.81,,7.6,7.2,94.7,2.3,1.02,8.33,,13.1,58.7,1023.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","01/26/2020",1.9,7.3,5.3,4.5,95.06,,7.3,9.0,220.86,-0.2,2.0,4.17,,1.3,34.0,1020.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","01/27/2020",2.0,7.9,4.9,3.9,93.26,,7.2,12.2,144.42,-0.1,0.0,0.0,,4.0,59.2,1014.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","01/28/2020",3.0,10.4,6.1,4.1,87.13,,19.2,43.2,170.25,1.8,9.44,12.5,,11.4,68.8,1006.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","01/29/2020",-2.0,9.2,2.4,-0.2,84.61,,4.7,10.8,162.04,,0.0,0.0,,11.3,8.1,1016.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","01/30/2020",2.7,10.9,6.3,1.1,69.86,,16.7,46.8,235.5,2.9,0.0,0.0,,27.6,40.8,1018.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","01/31/2020",5.9,12.5,8.4,2.4,66.26,,18.5,47.2,202.54,5.1,0.0,0.0,,26.0,52.3,1018.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/01/2020",8.1,11.4,10.0,6.3,77.98,,13.0,27.4,277.58,8.2,0.0,0.0,,14.7,62.6,1016.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/02/2020",4.6,12.0,10.6,5.4,70.39,,15.7,34.2,291.26,,0.0,0.0,0.0,17.6,63.4,1015.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/03/2020",6.4,11.5,9.8,5.8,76.61,,14.6,78.5,215.87,4.0,0.3,4.17,,14.2,67.6,1011.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/04/2020",4.1,11.0,6.8,-6.4,39.45,,29.2,62.7,273.5,1.9,9.13,4.17,,18.9,38.9,1009.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/05/2020",-0.4,9.5,4.1,-10.7,33.92,,29.0,57.7,140.21,-2.8,0.0,0.0,,38.0,18.7,1026.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/06/2020",-3.2,11.0,2.6,-9.0,48.4,,7.9,14.4,105.0,3.5,0.0,0.0,,36.7,8.5,1028.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/07/2020",-3.3,8.7,1.5,-5.7,62.06,,6.8,12.6,128.29,-4.4,0.0,0.0,,37.2,0.8,1030.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/08/2020",-2.7,9.0,1.9,-3.6,69.64,,5.1,10.8,83.88,3.0,0.0,0.0,,31.4,9.7,1030.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
