,timestamp,route_id,t_duration_in_traffic_[s],t_duration_[s],t_distance_[m],w_city,w_description,w_visibility,w_clouds,w_temperature,w_temperature_feel,w_pressure,w_humidity,w_wind_speed,w_wind_degree,w_sunrise,w_sunset
0,2020-09-09 14:01:48.599623,0,884,914,6894,Ljubljana,few clouds,10000,20,23.64,23.97,1024,56,1.5,60,1599625971,1599672330
1,2020-09-09 14:01:49.052644,1,519,512,3601,Ljubljana,few clouds,10000,20,23.64,23.97,1024,56,1.5,60,1599625971,1599672330
2,2020-09-09 14:01:49.388606,2,579,580,3681,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625980,1599672340
3,2020-09-09 14:01:49.811545,3,543,526,3068,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625980,1599672340
4,2020-09-09 14:01:50.171052,4,629,597,4118,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625995,1599672353
5,2020-09-09 14:01:50.530455,5,766,726,12459,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625995,1599672353
6,2020-09-09 14:10:00.171176,0,889,914,6894,Ljubljana,few clouds,10000,20,23.64,23.97,1024,56,1.5,60,1599625971,1599672330
7,2020-09-09 14:10:00.565747,1,518,512,3601,Ljubljana,few clouds,10000,20,23.64,23.97,1024,56,1.5,60,1599625971,1599672330
8,2020-09-09 14:10:01.031405,2,589,580,3681,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625980,1599672340
9,2020-09-09 14:10:01.406709,3,595,526,3068,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625980,1599672340
10,2020-09-09 14:10:01.800899,4,612,597,4118,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625995,1599672353
11,2020-09-09 14:10:05.393183,5,761,726,12459,Ljubljana,few clouds,10000,20,23.63,23.96,1024,56,1.5,60,1599625995,1599672353
12,2020-09-09 14:20:00.283933,0,904,914,6894,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
13,2020-09-09 14:20:00.948297,1,514,512,3601,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
14,2020-09-09 14:20:01.347688,2,603,580,3681,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625980,1599672340
15,2020-09-09 14:20:01.885026,3,547,526,3068,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625980,1599672340
16,2020-09-09 14:20:02.371328,4,655,597,4118,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625995,1599672353
17,2020-09-09 14:20:02.905585,5,759,726,12459,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625995,1599672353
18,2020-09-09 14:30:00.159240,0,890,914,6894,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
19,2020-09-09 14:30:00.519582,1,522,512,3601,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
20,2020-09-09 14:30:01.000432,2,609,580,3681,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625980,1599672340
21,2020-09-09 14:30:01.365190,3,550,526,3068,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625980,1599672340
22,2020-09-09 14:30:01.954602,4,608,597,4118,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625995,1599672353
23,2020-09-09 14:30:02.458565,5,758,726,12459,Ljubljana,few clouds,10000,20,23.8,23.89,1024,53,1.5,140,1599625995,1599672353
24,2020-09-09 14:40:00.230358,0,902,914,6894,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
25,2020-09-09 14:40:01.005282,1,518,512,3601,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
26,2020-09-09 14:40:01.437993,2,613,580,3681,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625980,1599672340
27,2020-09-09 14:40:01.966765,3,555,526,3068,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625980,1599672340
28,2020-09-09 14:40:02.426370,4,650,597,4118,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625995,1599672353
29,2020-09-09 14:40:03.998871,5,766,726,12459,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625995,1599672353
30,2020-09-09 14:50:00.208451,0,903,914,6894,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
31,2020-09-09 14:50:00.667528,1,516,512,3601,Ljubljana,few clouds,10000,20,23.82,23.92,1024,53,1.5,140,1599625971,1599672330
32,2020-09-09 14:50:01.105842,2,639,580,3681,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625980,1599672340
33,2020-09-09 14:50:01.554804,3,572,526,3068,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625980,1599672340
34,2020-09-09 14:50:01.899861,4,648,597,4118,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625995,1599672353
35,2020-09-09 14:50:02.330386,5,945,726,12459,Ljubljana,few clouds,10000,20,23.83,23.93,1024,53,1.5,140,1599625995,1599672353
36,2020-09-09 15:00:00.263856,0,898,914,6894,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625971,1599672330
37,2020-09-09 15:00:01.004974,1,506,512,3601,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625971,1599672330
38,2020-09-09 15:00:01.419829,2,647,580,3681,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625980,1599672340
39,2020-09-09 15:00:01.979062,3,541,526,3068,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625980,1599672340
40,2020-09-09 15:00:02.427917,4,638,597,4118,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625995,1599672353
41,2020-09-09 15:00:02.890866,5,1160,726,12459,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625995,1599672353
42,2020-09-09 15:10:00.226242,0,948,914,6894,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625971,1599672330
43,2020-09-09 15:10:00.640330,1,509,512,3601,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625971,1599672330
44,2020-09-09 15:10:00.970449,2,639,580,3681,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625980,1599672340
45,2020-09-09 15:10:01.302441,3,557,526,3068,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625980,1599672340
46,2020-09-09 15:10:01.638671,4,667,597,4118,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625995,1599672353
47,2020-09-09 15:10:02.008004,5,1354,726,12459,Ljubljana,few clouds,10000,20,24.31,24.14,1024,53,2.1,0,1599625995,1599672353
48,2020-09-09 15:20:00.277389,0,1003,914,6894,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625971,1599672330
49,2020-09-09 15:20:00.712435,1,500,512,3601,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625971,1599672330
50,2020-09-09 15:20:01.093088,2,682,580,3681,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625980,1599672340
51,2020-09-09 15:20:01.552291,3,618,526,3068,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625980,1599672340
52,2020-09-09 15:20:01.980041,4,677,597,4118,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625995,1599672353
53,2020-09-09 15:20:02.497451,5,1765,726,12459,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625995,1599672353
54,2020-09-09 15:30:00.154811,0,1187,914,6894,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625971,1599672330
55,2020-09-09 15:30:00.571139,1,498,512,3601,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625971,1599672330
56,2020-09-09 15:30:00.937465,2,730,580,3681,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625980,1599672340
57,2020-09-09 15:30:01.267455,3,639,526,3068,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625980,1599672340
58,2020-09-09 15:30:01.570783,4,695,597,4118,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625995,1599672353
59,2020-09-09 15:30:02.003559,5,1810,726,12459,Ljubljana,few clouds,10000,20,24.0,24.45,1023,56,1.5,80,1599625995,1599672353
60,2020-09-09 15:40:00.257474,0,1158,914,6894,Ljubljana,few clouds,10000,20,24.02,24.47,1023,56,1.5,80,1599625971,1599672330
61,2020-09-09 15:40:00.708730,1,492,512,3601,Ljubljana,few clouds,10000,20,24.02,24.47,1023,56,1.5,80,1599625971,1599672330
62,2020-09-09 15:40:01.066501,2,689,580,3681,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625980,1599672340
63,2020-09-09 15:40:01.508102,3,625,526,3068,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625980,1599672340
64,2020-09-09 15:40:01.888609,4,629,597,4118,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625995,1599672353
65,2020-09-09 15:40:02.345465,5,1383,726,12459,Ljubljana,few clouds,10000,20,24.01,24.46,1023,56,1.5,80,1599625995,1599672353
66,2020-09-09 15:50:00.156359,0,1232,914,6894,Ljubljana,few clouds,10000,20,24.51,25.58,1023,57,1.0,0,1599625971,1599672330
67,2020-09-09 15:50:00.562795,1,498,512,3601,Ljubljana,few clouds,10000,20,24.51,25.58,1023,57,1.0,0,1599625971,1599672330
68,2020-09-09 15:50:00.895149,2,702,580,3681,Ljubljana,few clouds,10000,20,24.49,25.55,1023,57,1.0,0,1599625980,1599672340
69,2020-09-09 15:50:01.245331,3,708,526,3068,Ljubljana,few clouds,10000,20,24.49,25.55,1023,57,1.0,0,1599625980,1599672340
70,2020-09-09 15:50:01.585201,4,642,597,4118,Ljubljana,few clouds,10000,20,24.2,24.71,1023,56,1.5,80,1599625995,1599672353
71,2020-09-09 15:50:01.881002,5,1186,726,12459,Ljubljana,few clouds,10000,20,24.2,24.71,1023,56,1.5,80,1599625995,1599672353
72,2020-09-09 16:00:00.292905,0,1099,914,6894,Ljubljana,few clouds,10000,20,24.51,25.58,1023,57,1.0,0,1599625971,1599672330
73,2020-09-09 16:00:00.802228,1,497,512,3601,Ljubljana,few clouds,10000,20,24.51,25.58,1023,57,1.0,0,1599625971,1599672330
74,2020-09-09 16:00:01.224948,2,679,580,3681,Ljubljana,few clouds,10000,20,24.49,25.55,1023,57,1.0,0,1599625980,1599672340
75,2020-09-09 16:00:01.791926,3,770,526,3068,Ljubljana,few clouds,10000,20,24.49,25.55,1023,57,1.0,0,1599625980,1599672340
76,2020-09-09 16:00:02.675119,4,666,597,4118,Ljubljana,few clouds,10000,20,24.49,25.55,1023,57,1.0,0,1599625995,1599672353
77,2020-09-09 16:00:05.125483,5,1078,726,12459,Ljubljana,few clouds,10000,20,24.49,25.55,1023,57,1.0,0,1599625995,1599672353
78,2020-09-09 16:10:00.185827,0,985,914,6894,Ljubljana,few clouds,10000,20,24.72,25.86,1023,57,1.0,0,1599625971,1599672330
79,2020-09-09 16:10:01.021857,1,501,512,3601,Ljubljana,few clouds,10000,20,24.72,25.86,1023,57,1.0,0,1599625971,1599672330
80,2020-09-09 16:10:01.340008,2,693,580,3681,Ljubljana,few clouds,10000,20,24.69,25.82,1023,57,1.0,0,1599625980,1599672340
81,2020-09-09 16:10:09.684559,3,713,526,3068,Ljubljana,few clouds,10000,20,24.69,25.82,1023,57,1.0,0,1599625980,1599672340
82,2020-09-09 16:10:11.137795,4,692,597,4118,Ljubljana,few clouds,10000,20,24.68,25.81,1023,57,1.0,0,1599625995,1599672353
83,2020-09-09 16:10:11.614451,5,932,726,12459,Ljubljana,few clouds,10000,20,24.68,25.81,1023,57,1.0,0,1599625995,1599672353
84,2020-09-09 16:20:00.254021,0,1012,914,6894,Ljubljana,few clouds,10000,20,24.72,25.86,1023,57,1.0,0,1599625971,1599672330
85,2020-09-09 16:20:00.659968,1,490,512,3601,Ljubljana,few clouds,10000,20,24.72,25.86,1023,57,1.0,0,1599625971,1599672330
86,2020-09-09 16:20:01.054322,2,685,580,3681,Ljubljana,few clouds,10000,20,24.69,25.82,1023,57,1.0,0,1599625980,1599672340
87,2020-09-09 16:20:01.491713,3,677,526,3068,Ljubljana,few clouds,10000,20,24.69,25.82,1023,57,1.0,0,1599625980,1599672340
88,2020-09-09 16:20:01.881699,4,688,597,4118,Ljubljana,few clouds,10000,20,24.68,25.81,1023,57,1.0,0,1599625995,1599672353
89,2020-09-09 16:20:02.312863,5,872,726,12459,Ljubljana,few clouds,10000,20,24.68,25.81,1023,57,1.0,0,1599625995,1599672353
90,2020-09-09 16:30:00.182121,0,1090,914,6894,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
91,2020-09-09 16:30:00.767166,1,501,512,3601,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
92,2020-09-09 16:30:01.105930,2,695,580,3681,Ljubljana,few clouds,10000,20,24.87,25.65,1022,53,1.0,0,1599625980,1599672340
93,2020-09-09 16:30:01.483982,3,700,526,3068,Ljubljana,few clouds,10000,20,24.87,25.65,1022,53,1.0,0,1599625980,1599672340
94,2020-09-09 16:30:01.853743,4,726,597,4118,Ljubljana,few clouds,10000,20,24.86,25.64,1022,53,1.0,0,1599625995,1599672353
95,2020-09-09 16:30:02.316239,5,845,726,12459,Ljubljana,few clouds,10000,20,24.86,25.64,1022,53,1.0,0,1599625995,1599672353
96,2020-09-09 16:40:00.239908,0,928,914,6894,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
97,2020-09-09 16:40:00.699799,1,511,512,3601,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
98,2020-09-09 16:40:01.059436,2,648,580,3681,Ljubljana,few clouds,10000,20,24.87,25.65,1022,53,1.0,0,1599625980,1599672340
99,2020-09-09 16:40:01.464258,3,685,526,3068,Ljubljana,few clouds,10000,20,24.87,25.65,1022,53,1.0,0,1599625980,1599672340
100,2020-09-09 16:40:01.903008,4,691,597,4118,Ljubljana,few clouds,10000,20,24.86,25.64,1022,53,1.0,0,1599625995,1599672353
101,2020-09-09 16:40:02.342824,5,801,726,12459,Ljubljana,few clouds,10000,20,24.86,25.64,1022,53,1.0,0,1599625995,1599672353
102,2020-09-09 16:50:00.145302,0,916,914,6894,Ljubljana,few clouds,10000,20,24.9,25.69,1022,53,1.0,0,1599625971,1599672330
103,2020-09-09 16:50:00.494875,1,495,512,3601,Ljubljana,few clouds,10000,20,24.9,25.69,1022,53,1.0,0,1599625971,1599672330
104,2020-09-09 16:50:00.831628,2,627,580,3681,Ljubljana,few clouds,10000,20,24.86,25.64,1022,53,1.0,0,1599625980,1599672340
105,2020-09-09 16:50:01.237497,3,638,526,3068,Ljubljana,few clouds,10000,20,24.86,25.64,1022,53,1.0,0,1599625980,1599672340
106,2020-09-09 16:50:01.734619,4,685,597,4118,Ljubljana,few clouds,10000,20,24.85,25.62,1022,53,1.0,0,1599625995,1599672353
107,2020-09-09 16:50:02.093911,5,733,726,12459,Ljubljana,few clouds,10000,20,24.85,25.62,1022,53,1.0,0,1599625995,1599672353
108,2020-09-09 17:00:00.258525,0,892,914,6894,Ljubljana,few clouds,10000,20,24.9,25.69,1022,53,1.0,0,1599625971,1599672330
109,2020-09-09 17:00:00.711549,1,493,512,3601,Ljubljana,few clouds,10000,20,25.12,25.98,1022,53,1.0,0,1599625971,1599672330
110,2020-09-09 17:00:01.335953,2,636,580,3681,Ljubljana,few clouds,10000,20,25.06,25.9,1022,53,1.0,0,1599625980,1599672340
111,2020-09-09 17:00:01.757972,3,590,526,3068,Ljubljana,few clouds,10000,20,25.06,25.9,1022,53,1.0,0,1599625980,1599672340
112,2020-09-09 17:00:02.352532,4,675,597,4118,Ljubljana,few clouds,10000,20,25.04,25.88,1022,53,1.0,0,1599625995,1599672353
113,2020-09-09 17:00:03.112436,5,721,726,12459,Ljubljana,few clouds,10000,20,25.04,25.88,1022,53,1.0,0,1599625995,1599672353
114,2020-09-09 17:10:00.291601,0,895,914,6894,Ljubljana,few clouds,10000,20,25.12,25.98,1022,53,1.0,0,1599625971,1599672330
115,2020-09-09 17:10:00.637761,1,494,512,3601,Ljubljana,few clouds,10000,20,25.12,25.98,1022,53,1.0,0,1599625971,1599672330
116,2020-09-09 17:10:01.151680,2,611,580,3681,Ljubljana,few clouds,10000,20,25.06,25.9,1022,53,1.0,0,1599625980,1599672340
117,2020-09-09 17:10:01.471908,3,553,526,3068,Ljubljana,few clouds,10000,20,25.06,25.9,1022,53,1.0,0,1599625980,1599672340
118,2020-09-09 17:10:01.923519,4,647,597,4118,Ljubljana,few clouds,10000,20,25.04,25.88,1022,53,1.0,0,1599625995,1599672353
119,2020-09-09 17:10:02.343974,5,735,726,12459,Ljubljana,few clouds,10000,20,25.04,25.88,1022,53,1.0,0,1599625995,1599672353
120,2020-09-09 17:20:00.261234,0,870,914,6894,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
121,2020-09-09 17:20:00.760278,1,486,512,3601,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
122,2020-09-09 17:20:01.143309,2,604,580,3681,Ljubljana,few clouds,10000,20,24.83,25.6,1022,53,1.0,0,1599625980,1599672340
123,2020-09-09 17:20:01.636129,3,544,526,3068,Ljubljana,few clouds,10000,20,24.83,25.6,1022,53,1.0,0,1599625980,1599672340
124,2020-09-09 17:20:02.107698,4,671,597,4118,Ljubljana,few clouds,10000,20,24.82,25.58,1022,53,1.0,0,1599625995,1599672353
125,2020-09-09 17:20:02.599565,5,723,726,12459,Ljubljana,few clouds,10000,20,24.82,25.58,1022,53,1.0,0,1599625995,1599672353
126,2020-09-09 17:30:00.193966,0,865,914,6894,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
127,2020-09-09 17:30:00.614515,1,509,512,3601,Ljubljana,few clouds,10000,20,24.91,25.7,1022,53,1.0,0,1599625971,1599672330
128,2020-09-09 17:30:00.984425,2,576,580,3681,Ljubljana,few clouds,10000,20,24.83,25.6,1022,53,1.0,0,1599625980,1599672340
129,2020-09-09 17:30:01.413659,3,548,526,3068,Ljubljana,few clouds,10000,20,24.83,25.6,1022,53,1.0,0,1599625980,1599672340
130,2020-09-09 17:30:01.913131,4,676,597,4118,Ljubljana,few clouds,10000,20,24.48,25.14,1022,53,1.0,0,1599625995,1599672353
131,2020-09-09 17:30:02.922792,5,724,726,12459,Ljubljana,few clouds,10000,20,24.48,25.14,1022,53,1.0,0,1599625995,1599672353
132,2020-09-09 17:40:00.238367,0,856,914,6894,Ljubljana,few clouds,10000,20,24.53,25.2,1022,53,1.0,0,1599625971,1599672330
133,2020-09-09 17:40:00.702729,1,503,512,3601,Ljubljana,few clouds,10000,20,24.53,25.2,1022,53,1.0,0,1599625971,1599672330
134,2020-09-09 17:40:01.144818,2,615,580,3681,Ljubljana,few clouds,10000,20,24.49,25.15,1022,53,1.0,0,1599625980,1599672340
135,2020-09-09 17:40:01.626287,3,537,526,3068,Ljubljana,few clouds,10000,20,24.49,25.15,1022,53,1.0,0,1599625980,1599672340
136,2020-09-09 17:40:02.035955,4,632,597,4118,Ljubljana,clear sky,10000,0,24.59,26.61,1018,63,0.56,51,1599625995,1599672353
137,2020-09-09 17:40:02.483428,5,714,726,12459,Ljubljana,clear sky,10000,0,24.59,26.61,1018,63,0.56,51,1599625995,1599672353
138,2020-09-09 17:50:00.178219,0,859,914,6894,Ljubljana,few clouds,10000,20,24.53,25.2,1022,53,1.0,0,1599625971,1599672330
139,2020-09-09 17:50:00.514605,1,497,512,3601,Ljubljana,few clouds,10000,20,24.53,25.2,1022,53,1.0,0,1599625971,1599672330
140,2020-09-09 17:50:00.844197,2,598,580,3681,Ljubljana,few clouds,10000,20,24.49,25.15,1022,53,1.0,0,1599625980,1599672340
141,2020-09-09 17:50:01.248663,3,538,526,3068,Ljubljana,few clouds,10000,20,24.49,25.15,1022,53,1.0,0,1599625980,1599672340
142,2020-09-09 17:50:01.575999,4,610,597,4118,Ljubljana,clear sky,10000,0,24.59,26.61,1018,63,0.56,51,1599625995,1599672353
143,2020-09-09 17:50:01.961366,5,722,726,12459,Ljubljana,clear sky,10000,0,24.59,26.61,1018,63,0.56,51,1599625995,1599672353
144,2020-09-09 18:00:00.259938,0,892,914,6894,Ljubljana,clear sky,10000,0,24.67,25.36,1019,52,0.89,21,1599625971,1599672330
145,2020-09-09 18:00:00.923454,1,513,512,3601,Ljubljana,clear sky,10000,0,24.67,25.36,1019,52,0.89,21,1599625971,1599672330
146,2020-09-09 18:00:01.347747,2,594,580,3681,Ljubljana,clear sky,10000,0,24.6,26.61,1018,63,0.58,48,1599625980,1599672340
147,2020-09-09 18:00:01.953629,3,513,526,3068,Ljubljana,clear sky,10000,0,24.6,26.61,1018,63,0.58,48,1599625980,1599672340
148,2020-09-09 18:00:05.538099,4,622,597,4118,Ljubljana,clear sky,10000,0,24.59,26.61,1018,63,0.56,51,1599625995,1599672353
149,2020-09-09 18:00:06.698067,5,709,726,12459,Ljubljana,clear sky,10000,0,24.59,26.61,1018,63,0.56,51,1599625995,1599672353
150,2020-09-09 18:10:00.257862,0,890,914,6894,Ljubljana,clear sky,10000,0,24.67,25.36,1019,52,0.89,21,1599625971,1599672330
151,2020-09-09 18:10:00.706914,1,511,512,3601,Ljubljana,clear sky,10000,0,24.67,25.36,1019,52,0.89,21,1599625971,1599672330
152,2020-09-09 18:10:01.034742,2,576,580,3681,Ljubljana,clear sky,10000,0,24.58,26.78,1018,65,0.58,48,1599625980,1599672340
153,2020-09-09 18:10:01.409712,3,500,526,3068,Ljubljana,clear sky,10000,0,24.58,26.78,1018,65,0.58,48,1599625980,1599672340
154,2020-09-09 18:10:02.462259,4,625,597,4118,Ljubljana,clear sky,10000,0,24.56,26.77,1018,65,0.56,51,1599625995,1599672353
155,2020-09-09 18:10:03.295322,5,713,726,12459,Ljubljana,clear sky,10000,0,24.56,26.77,1018,65,0.56,51,1599625995,1599672353
156,2020-09-09 18:20:00.248503,0,906,914,6894,Ljubljana,clear sky,10000,0,24.64,25.32,1019,52,0.89,21,1599625971,1599672330
157,2020-09-09 18:20:00.749210,1,496,512,3601,Ljubljana,clear sky,10000,0,24.64,25.32,1019,52,0.89,21,1599625971,1599672330
158,2020-09-09 18:20:01.143365,2,579,580,3681,Ljubljana,clear sky,10000,0,24.58,26.78,1018,65,0.58,48,1599625980,1599672340
159,2020-09-09 18:20:01.588044,3,497,526,3068,Ljubljana,clear sky,10000,0,24.58,26.78,1018,65,0.58,48,1599625980,1599672340
160,2020-09-09 18:20:02.004209,4,599,597,4118,Ljubljana,clear sky,10000,0,24.56,26.77,1017,65,0.56,51,1599625995,1599672353
161,2020-09-09 18:20:02.461586,5,721,726,12459,Ljubljana,clear sky,10000,0,24.56,26.77,1017,65,0.56,51,1599625995,1599672353
162,2020-09-09 18:30:00.281740,0,846,914,6894,Ljubljana,clear sky,10000,0,24.64,25.32,1019,52,0.89,21,1599625971,1599672330
163,2020-09-09 18:30:00.641255,1,495,512,3601,Ljubljana,clear sky,10000,0,24.64,25.32,1019,52,0.89,21,1599625971,1599672330
164,2020-09-09 18:30:00.953681,2,575,580,3681,Ljubljana,clear sky,10000,0,24.41,26.39,1019,62,0.37,101,1599625980,1599672340
165,2020-09-09 18:30:01.407660,3,496,526,3068,Ljubljana,clear sky,10000,0,24.41,26.39,1019,62,0.37,101,1599625980,1599672340
166,2020-09-09 18:30:01.810708,4,591,597,4118,Ljubljana,clear sky,10000,0,24.36,26.37,1019,62,0.3,130,1599625995,1599672353
167,2020-09-09 18:30:05.105166,5,727,726,12459,Ljubljana,clear sky,10000,0,24.36,26.37,1019,62,0.3,130,1599625995,1599672353
168,2020-09-09 18:40:00.274511,0,850,914,6894,Ljubljana,clear sky,10000,0,21.02,22.54,1017,71,0.43,113,1599625971,1599672330
169,2020-09-09 18:40:00.747113,1,488,512,3601,Ljubljana,clear sky,10000,0,21.02,22.54,1017,71,0.43,113,1599625971,1599672330
170,2020-09-09 18:40:01.151447,2,550,580,3681,Ljubljana,clear sky,10000,0,20.97,22.51,1017,71,0.37,101,1599625980,1599672340
171,2020-09-09 18:40:01.676876,3,496,526,3068,Ljubljana,clear sky,10000,0,20.97,22.51,1017,71,0.37,101,1599625980,1599672340
172,2020-09-09 18:40:02.171503,4,579,597,4118,Ljubljana,clear sky,10000,0,24.36,26.37,1019,62,0.3,130,1599625995,1599672353
173,2020-09-09 18:40:02.652666,5,711,726,12459,Ljubljana,clear sky,10000,0,24.36,26.37,1019,62,0.3,130,1599625995,1599672353
174,2020-09-09 18:50:00.239063,0,846,914,6894,Ljubljana,clear sky,10000,0,21.02,22.54,1017,71,0.43,113,1599625971,1599672330
175,2020-09-09 18:50:00.651861,1,483,512,3601,Ljubljana,clear sky,10000,0,21.02,22.54,1017,71,0.43,113,1599625971,1599672330
176,2020-09-09 18:50:01.058004,2,561,580,3681,Ljubljana,clear sky,10000,0,20.97,22.51,1017,71,0.37,101,1599625980,1599672340
177,2020-09-09 18:50:01.478920,3,486,526,3068,Ljubljana,clear sky,10000,0,20.97,22.51,1017,71,0.37,101,1599625980,1599672340
178,2020-09-09 18:50:01.863588,4,593,597,4118,Ljubljana,clear sky,10000,0,23.06,25.62,1017,73,0.3,130,1599625995,1599672353
179,2020-09-09 18:50:02.277054,5,715,726,12459,Ljubljana,clear sky,10000,0,23.06,25.62,1017,73,0.3,130,1599625995,1599672353
180,2020-09-09 19:00:00.241877,0,836,914,6894,Ljubljana,clear sky,10000,0,20.39,20.49,1018,56,0.45,54,1599625971,1599672330
181,2020-09-09 19:00:00.648252,1,478,512,3601,Ljubljana,clear sky,10000,0,20.39,20.49,1018,56,0.45,54,1599625971,1599672330
182,2020-09-09 19:00:01.078192,2,557,580,3681,Ljubljana,clear sky,10000,0,20.32,21.87,1017,74,0.37,101,1599625980,1599672340
183,2020-09-09 19:00:01.736770,3,487,526,3068,Ljubljana,clear sky,10000,0,20.32,21.87,1017,74,0.37,101,1599625980,1599672340
184,2020-09-09 19:00:02.210466,4,585,597,4118,Ljubljana,clear sky,10000,0,22.53,24.97,1017,74,0.3,130,1599625995,1599672353
185,2020-09-09 19:00:03.054975,5,709,726,12459,Ljubljana,clear sky,10000,0,22.53,24.97,1017,74,0.3,130,1599625995,1599672353
186,2020-09-09 19:10:00.261353,0,853,914,6894,Ljubljana,clear sky,10000,0,19.96,20.1,1018,58,0.45,24,1599625971,1599672330
187,2020-09-09 19:10:01.138138,1,478,512,3601,Ljubljana,clear sky,10000,0,19.96,20.1,1018,58,0.45,24,1599625971,1599672330
188,2020-09-09 19:10:01.435171,2,566,580,3681,Ljubljana,clear sky,10000,0,20.32,21.87,1017,74,0.37,101,1599625980,1599672340
189,2020-09-09 19:10:01.842270,3,484,526,3068,Ljubljana,clear sky,10000,0,19.93,21.42,1017,75,0.37,101,1599625980,1599672340
